Année,T2M_MAX,T2M_MIN,RH2M,RR,WS10M,WD10M,TS,PS,Région
2016-02-12,32.72,12.16,32.39,0.0,4.14,46.0,21.81,97.32,BAGUINEDA
2016-02-13,32.46,12.749999999999998,34.86,0.0,3.88,57.3,21.58,97.32,BAGUINEDA
2016-02-14,30.61,14.19,33.8,0.0,3.36,54.5,20.74,97.3,BAGUINEDA
2016-02-15,33.08,14.51,28.59,0.0,3.06,31.1,22.85,97.16,BAGUINEDA
2016-02-16,33.81,12.94,25.4,0.0,2.24,46.5,23.05,97.2,BAGUINEDA
2016-02-17,33.55,13.31,29.43,0.0,4.62,38.1,22.88,97.33,BAGUINEDA
2016-02-18,33.54,13.82,28.63,0.0,4.35,44.2,23.13,97.29,BAGUINEDA
2016-02-19,34.91,14.54,32.17,0.0,2.74,47.5,24.67,97.07,BAGUINEDA
2016-02-20,33.05,17.29,27.62,0.0,4.52,13.1,23.92,97.11,BAGUINEDA
2016-02-21,35.54,15.57,25.94,0.0,4.91,24.9,24.7,97.13,BAGUINEDA
2016-02-22,36.16,15.73,29.35,0.0,4.47,47.5,24.76,97.09,BAGUINEDA
2016-02-23,36.65,17.05,31.57,0.0,3.89,47.4,25.88,97.08,BAGUINEDA
2016-02-24,36.78,16.99,29.41,0.0,4.0,54.7,25.68,97.05,BAGUINEDA
2016-02-25,36.81,15.3,30.01,0.0,3.86,58.8,25.14,97.07,BAGUINEDA
2016-02-26,36.66,15.44,27.07,0.0,3.38,51.6,25.07,97.09,BAGUINEDA
2016-02-27,36.95,15.51,25.02,0.0,3.06,37.5,25.41,96.96,BAGUINEDA
2016-02-28,35.16,15.75,26.69,0.0,3.63,22.7,25.26,97.01,BAGUINEDA
2016-02-29,32.9,16.68,29.85,0.0,3.45,29.6,24.99,97.2,BAGUINEDA
2016-03-01,34.37,17.44,33.05,0.0,3.23,47.2,25.63,97.37,BAGUINEDA
2016-03-02,36.79,18.22,28.89,0.0,4.76,43.9,27.16,97.25,BAGUINEDA
2016-03-03,34.68,17.07,23.69,0.0,4.46,36.0,25.44,97.06,BAGUINEDA
2016-03-04,36.88,14.42,22.03,0.0,3.88,22.2,25.49,97.03,BAGUINEDA
2016-03-05,37.4,15.16,20.47,0.0,4.55,22.1,26.51,97.13,BAGUINEDA
2016-03-06,34.52,18.61,24.15,0.0,3.67,38.3,25.26,97.11,BAGUINEDA
2016-03-07,37.54,17.81,28.65,0.0,4.19,33.9,27.58,97.03,BAGUINEDA
2016-03-08,38.09,18.78,29.55,0.0,3.86,40.4,29.0,97.02,BAGUINEDA
2016-03-09,37.82,22.14,27.9,0.0,3.45,34.7,30.24,97.01,BAGUINEDA
2016-03-10,37.48,21.58,27.9,0.0,3.31,44.2,30.29,96.97,BAGUINEDA
2016-03-11,38.94,24.75,28.01,0.0,1.98,338.5,32.21,96.88,BAGUINEDA
2016-03-12,38.52,21.07,27.89,0.0,2.1,334.8,31.52,96.95,BAGUINEDA
2016-03-13,38.54,20.46,28.59,0.0,2.41,1.4,31.5,96.99,BAGUINEDA
2016-03-14,38.83,20.38,26.17,0.0,2.58,24.4,31.72,97.11,BAGUINEDA
2016-03-15,38.7,21.07,28.49,0.0,3.62,43.0,31.13,97.18,BAGUINEDA
2016-03-16,38.93,21.07,23.63,0.0,4.88,54.1,30.88,97.21,BAGUINEDA
2016-03-17,38.29,19.78,24.28,0.0,3.37,48.9,30.15,97.23,BAGUINEDA
2016-03-18,38.87,18.32,19.59,0.0,3.34,37.4,29.96,97.12,BAGUINEDA
2016-03-19,39.14,17.68,17.92,0.0,2.54,65.5,30.08,97.04,BAGUINEDA
2016-03-20,39.59,22.95,21.92,0.0,2.1,88.4,32.01,97.04,BAGUINEDA
2016-03-21,37.96,25.02,40.81,0.1,3.19,187.2,32.68,97.15,BAGUINEDA
2016-03-22,39.42,25.06,39.9,0.0,2.65,78.0,34.21,97.13,BAGUINEDA
2016-03-23,38.27,22.27,19.02,0.0,4.21,18.8,31.54,97.14,BAGUINEDA
2016-03-24,38.28,19.81,18.21,0.0,3.22,10.3,31.37,97.05,BAGUINEDA
2016-03-25,34.92,19.97,20.9,0.0,3.7,21.0,28.92,97.31,BAGUINEDA
2016-03-26,34.87,19.18,19.7,0.0,4.51,37.6,27.74,97.35,BAGUINEDA
2016-03-27,37.79,18.57,18.87,0.0,3.99,28.8,29.56,97.19,BAGUINEDA
2016-03-28,39.35,19.62,16.08,0.0,3.64,26.5,30.88,97.06,BAGUINEDA
2016-03-29,40.49,19.98,16.2,0.0,2.41,50.1,32.59,96.92,BAGUINEDA
2016-03-30,41.43,25.3,16.42,0.0,2.02,112.7,34.72,96.92,BAGUINEDA
2016-03-31,41.33,23.33,16.22,0.0,3.37,298.3,33.82,96.97,BAGUINEDA
2016-04-01,40.12,23.39,18.22,0.0,3.35,337.4,33.8,96.99,BAGUINEDA
2016-04-02,40.99,23.55,19.56,0.0,2.6,56.7,34.28,96.85,BAGUINEDA
2016-04-03,41.36,26.19,20.8,0.0,1.7,101.0,35.1,96.87,BAGUINEDA
2016-04-04,41.05,27.46,36.65,0.2,2.63,200.6,35.47,97.02,BAGUINEDA
2016-04-05,40.37,27.37,32.78,0.05,2.34,12.6,35.36,96.97,BAGUINEDA
2016-04-06,39.58,25.05,40.92,0.37,2.22,233.4,35.89,96.79,BAGUINEDA
2016-04-07,40.24,26.2,28.78,0.04,1.71,256.2,36.62,96.73,BAGUINEDA
2016-04-08,39.43,27.85,37.34,0.14,4.39,217.0,34.55,96.93,BAGUINEDA
2016-04-09,38.76,26.83,41.59,0.88,2.61,187.4,35.01,97.05,BAGUINEDA
2016-04-10,39.15,26.15,46.19,1.06,2.99,160.7,35.2,96.98,BAGUINEDA
2016-04-11,39.07,27.37,40.44,0.08,1.69,103.4,35.37,97.0,BAGUINEDA
2016-04-12,41.01,27.63,30.74,0.0,4.01,45.9,34.51,97.05,BAGUINEDA
2016-04-13,42.51,25.28,18.63,0.0,5.75,43.3,34.43,96.86,BAGUINEDA
2016-04-14,42.68,24.67,18.93,0.0,5.7,69.5,33.91,96.81,BAGUINEDA
2016-04-15,43.0,24.98,21.91,0.0,4.73,67.1,35.0,96.83,BAGUINEDA
2016-04-16,42.67,25.83,21.93,0.0,4.85,62.9,34.76,96.95,BAGUINEDA
2016-04-17,42.78,23.93,22.32,0.0,4.81,66.8,34.75,97.04,BAGUINEDA
2016-04-18,43.02,24.96,22.02,0.0,4.61,58.8,35.61,97.05,BAGUINEDA
2016-04-19,42.24,24.71,23.37,0.0,4.08,67.0,35.51,97.03,BAGUINEDA
2016-04-20,42.68,24.45,20.36,0.0,3.61,67.2,35.08,96.94,BAGUINEDA
2016-04-21,42.13,26.34,29.33,0.0,2.52,128.5,36.18,96.93,BAGUINEDA
2016-04-22,43.21,27.33,34.13,0.01,3.73,146.1,38.34,96.87,BAGUINEDA
2016-04-23,41.48,27.3,36.72,0.17,3.46,191.9,37.48,96.84,BAGUINEDA
2016-04-24,36.19,27.67,47.56,1.16,4.57,244.3,33.22,96.81,BAGUINEDA
2016-04-25,40.72,27.69,43.9,3.28,2.66,240.3,36.39,96.7,BAGUINEDA
2016-04-26,40.67,28.13,43.23,0.08,3.63,223.7,36.75,96.71,BAGUINEDA
2016-04-27,40.15,28.01,44.42,0.93,4.76,214.9,36.23,96.83,BAGUINEDA
2016-04-28,40.57,26.8,45.75,1.11,3.56,197.7,36.35,96.85,BAGUINEDA
2016-04-29,41.19,26.67,40.82,0.01,3.31,176.8,36.79,96.84,BAGUINEDA
2016-04-30,42.71,28.69,35.19,0.04,3.85,167.3,38.5,96.83,BAGUINEDA
2016-05-01,41.13,29.06,37.07,0.01,2.74,203.9,37.74,96.76,BAGUINEDA
2016-05-02,39.91,27.91,41.58,3.75,2.29,304.0,36.75,96.83,BAGUINEDA
2016-05-03,41.74,27.51,37.61,0.03,2.52,262.4,37.41,96.83,BAGUINEDA
2016-05-04,40.78,27.95,40.61,0.18,4.07,193.9,36.91,96.89,BAGUINEDA
2016-05-05,41.22,27.28,43.84,5.0,4.62,174.3,35.94,96.96,BAGUINEDA
2016-05-06,34.06,26.03,59.09,1.55,4.24,229.2,30.63,97.1,BAGUINEDA
2016-05-07,36.9,24.95,54.72,0.19,2.92,215.6,32.54,97.04,BAGUINEDA
2016-05-08,38.0,26.09,50.35,1.9,3.72,206.7,33.6,97.03,BAGUINEDA
2016-05-09,39.85,25.68,48.89,0.6,3.16,214.0,35.03,97.11,BAGUINEDA
2016-05-10,39.95,27.07,41.72,0.01,3.13,197.4,36.03,97.08,BAGUINEDA
2016-05-11,41.84,28.38,39.55,0.55,2.81,189.4,37.36,97.04,BAGUINEDA
2016-05-12,40.28,28.2,41.29,0.18,2.92,288.5,35.84,96.98,BAGUINEDA
2016-05-13,43.03,29.74,30.92,0.0,3.74,60.9,36.94,96.84,BAGUINEDA
2016-05-14,38.03,27.69,49.2,0.32,4.31,200.1,34.24,97.03,BAGUINEDA
2016-05-15,35.7,26.84,58.49,7.18,3.72,218.4,31.91,97.15,BAGUINEDA
2016-05-16,39.33,25.9,50.75,1.04,2.46,222.7,34.37,97.17,BAGUINEDA
2016-05-17,41.0,25.82,46.61,0.11,3.59,175.0,35.87,97.05,BAGUINEDA
2016-05-18,37.72,27.05,52.78,4.23,5.75,176.8,33.16,97.12,BAGUINEDA
2016-05-19,36.36,25.46,59.85,3.19,3.34,195.9,32.26,97.21,BAGUINEDA
2016-05-20,35.82,25.52,56.59,1.83,2.13,219.7,32.83,97.17,BAGUINEDA
2016-05-21,39.24,25.97,49.51,0.35,2.49,222.9,34.81,97.09,BAGUINEDA
2016-05-22,39.1,26.22,47.44,0.88,3.17,257.1,33.97,97.16,BAGUINEDA
2016-05-23,42.7,25.6,33.18,0.0,3.29,251.2,35.56,97.11,BAGUINEDA
2016-05-24,41.6,25.96,35.29,0.0,2.56,197.4,35.34,97.07,BAGUINEDA
2016-05-25,38.01,26.46,53.7,2.75,5.36,126.3,33.47,97.1,BAGUINEDA
2016-05-26,32.91,25.65,67.45,2.48,3.76,190.5,29.98,97.21,BAGUINEDA
2016-05-27,38.33,25.21,53.95,2.34,2.03,179.7,33.77,97.2,BAGUINEDA
2016-05-28,38.01,26.66,51.73,0.49,3.2,230.9,33.9,97.27,BAGUINEDA
2016-05-29,40.03,24.91,53.6,0.0,4.59,201.1,34.44,97.01,BAGUINEDA
2016-05-30,38.88,26.71,51.22,1.54,4.67,160.5,33.62,96.99,BAGUINEDA
2016-05-31,39.3,24.96,47.96,0.27,4.2,140.9,33.8,97.08,BAGUINEDA
2016-06-01,40.78,25.39,40.46,0.0,4.24,139.8,34.78,97.13,BAGUINEDA
2016-06-02,41.06,25.3,38.03,0.0,3.93,170.6,35.5,97.09,BAGUINEDA
2016-06-03,40.22,26.44,44.92,7.96,4.38,173.7,35.51,97.12,BAGUINEDA
2016-06-04,37.63,24.97,57.74,13.29,3.27,185.9,32.68,97.16,BAGUINEDA
2016-06-05,38.66,26.07,51.69,0.45,3.0,191.2,33.6,97.14,BAGUINEDA
2016-06-06,39.69,24.98,49.79,0.19,2.72,191.2,34.15,97.07,BAGUINEDA
2016-06-07,39.44,25.99,49.45,0.02,3.07,172.6,34.22,97.13,BAGUINEDA
2016-06-08,39.61,26.16,49.4,0.95,3.84,190.1,34.41,97.14,BAGUINEDA
2016-06-09,38.06,25.85,59.28,31.53,4.78,202.8,32.57,97.14,BAGUINEDA
2016-06-10,31.87,25.17,75.12,12.29,3.89,238.0,28.35,97.19,BAGUINEDA
2016-06-11,32.19,23.84,73.68,8.63,2.54,238.4,28.09,97.33,BAGUINEDA
2016-06-12,34.48,23.3,66.75,1.21,2.25,238.4,29.9,97.44,BAGUINEDA
2016-06-13,35.61,24.4,63.88,0.59,3.75,244.8,29.39,97.34,BAGUINEDA
2016-06-14,33.55,23.85,69.11,0.22,5.02,215.7,28.78,97.34,BAGUINEDA
2016-06-15,33.71,23.97,68.34,2.06,4.86,232.0,29.38,97.43,BAGUINEDA
2016-06-16,33.8,24.21,67.67,3.09,4.92,251.1,29.15,97.3,BAGUINEDA
2016-06-17,32.37,23.59,71.86,2.95,2.64,192.7,28.57,97.3,BAGUINEDA
2016-06-18,33.19,22.78,69.59,2.09,1.98,191.5,29.31,97.4,BAGUINEDA
2016-06-19,37.39,23.86,58.02,0.14,3.11,277.8,31.12,97.2,BAGUINEDA
2016-06-20,39.39,23.94,55.15,0.01,4.33,239.0,31.44,96.85,BAGUINEDA
2016-06-21,32.22,24.16,72.67,0.92,6.72,216.2,28.56,97.04,BAGUINEDA
2016-06-22,30.89,23.92,77.35,13.42,4.03,239.7,27.51,97.25,BAGUINEDA
2016-06-23,31.91,23.13,73.19,10.24,1.65,209.6,28.57,97.3,BAGUINEDA
2016-06-24,32.11,23.54,72.72,4.1,2.12,176.8,28.54,97.26,BAGUINEDA
2016-06-25,31.09,23.74,76.57,7.82,2.41,196.9,27.67,97.25,BAGUINEDA
2016-06-26,31.66,23.4,74.95,10.68,2.43,222.4,27.97,97.28,BAGUINEDA
2016-06-27,30.68,23.64,78.09,18.34,2.21,258.7,27.28,97.33,BAGUINEDA
2016-06-28,31.47,23.57,76.11,5.25,2.17,179.5,27.64,97.3,BAGUINEDA
2016-06-29,32.28,22.82,72.88,2.02,2.35,191.4,28.38,97.34,BAGUINEDA
2016-06-30,31.16,23.76,79.57,43.65,2.65,270.1,27.6,97.34,BAGUINEDA
2016-07-01,29.56,23.93,84.18,13.53,1.96,209.6,26.79,97.34,BAGUINEDA
2016-07-02,30.54,22.63,78.26,4.93,1.63,191.7,27.0,97.39,BAGUINEDA
2016-07-03,31.71,23.72,76.38,2.54,1.39,169.7,28.22,97.44,BAGUINEDA
2016-07-04,31.59,24.12,74.5,5.95,2.89,206.6,27.27,97.38,BAGUINEDA
2016-07-05,33.3,22.19,71.64,1.02,3.26,238.6,28.18,97.35,BAGUINEDA
2016-07-06,30.9,23.69,78.22,0.21,3.39,242.2,27.46,97.26,BAGUINEDA
2016-07-07,31.26,23.76,78.29,5.07,2.6,203.0,27.46,97.26,BAGUINEDA
2016-07-08,32.94,22.41,71.48,2.11,1.9,222.7,28.42,97.33,BAGUINEDA
2016-07-09,29.22,24.12,82.19,19.02,4.25,270.3,26.3,97.3,BAGUINEDA
2016-07-10,30.85,22.72,79.05,6.84,5.19,247.7,26.64,97.18,BAGUINEDA
2016-07-11,31.03,22.47,78.54,2.55,4.8,227.4,26.75,97.11,BAGUINEDA
2016-07-12,29.32,23.18,83.24,27.08,3.1,256.5,25.87,97.2,BAGUINEDA
2016-07-13,30.43,21.68,78.41,6.19,1.96,209.0,26.67,97.24,BAGUINEDA
2016-07-14,31.51,22.07,75.67,2.14,2.66,303.5,27.39,97.18,BAGUINEDA
2016-07-15,32.52,23.04,74.2,1.44,2.12,285.5,28.22,97.03,BAGUINEDA
2016-07-16,32.39,22.31,74.71,1.04,3.19,220.7,27.86,97.02,BAGUINEDA
2016-07-17,31.67,22.57,76.82,3.64,3.65,228.8,27.76,97.04,BAGUINEDA
2016-07-18,29.3,23.64,81.52,21.06,2.35,239.7,26.48,97.18,BAGUINEDA
2016-07-19,29.91,23.05,80.91,11.16,2.43,197.3,26.56,97.24,BAGUINEDA
2016-07-20,26.52,21.72,87.93,17.07,4.82,225.5,24.01,97.25,BAGUINEDA
2016-07-21,27.36,19.76,84.04,3.92,4.94,257.1,23.45,97.24,BAGUINEDA
2016-07-22,25.21,22.75,92.17,9.5,5.54,270.1,23.6,96.99,BAGUINEDA
2016-07-23,25.72,22.19,92.24,70.32,6.39,234.2,23.44,97.05,BAGUINEDA
2016-07-24,27.45,21.61,89.3,33.05,4.42,224.6,24.04,97.09,BAGUINEDA
2016-07-25,28.75,21.49,84.13,18.73,2.05,202.4,25.29,97.22,BAGUINEDA
2016-07-26,28.73,22.06,81.7,4.86,1.28,257.6,25.5,97.22,BAGUINEDA
2016-07-27,30.24,22.41,83.45,3.72,1.92,199.9,26.22,97.13,BAGUINEDA
2016-07-28,27.98,22.41,86.09,9.21,2.81,223.7,25.01,97.22,BAGUINEDA
2016-07-29,28.21,22.6,82.07,9.64,0.73,344.9,25.1,97.21,BAGUINEDA
2016-07-30,29.15,22.39,82.82,8.14,1.6,194.6,25.68,97.21,BAGUINEDA
2016-07-31,28.65,22.06,86.31,10.41,2.43,204.9,25.25,97.21,BAGUINEDA
2016-08-01,30.22,21.56,84.29,4.57,2.59,224.3,26.11,97.31,BAGUINEDA
2016-08-02,29.76,23.42,85.44,8.19,2.42,260.5,26.16,97.32,BAGUINEDA
2016-08-03,29.29,23.1,87.77,13.82,3.15,258.0,25.72,97.17,BAGUINEDA
2016-08-04,27.97,22.76,88.58,23.62,2.47,247.9,24.98,97.16,BAGUINEDA
2016-08-05,30.18,22.87,81.53,12.83,1.71,192.5,26.55,97.27,BAGUINEDA
2016-08-06,28.99,23.01,85.91,2.71,3.39,278.5,25.51,97.38,BAGUINEDA
2016-08-07,28.72,22.92,87.85,5.91,3.5,255.6,25.25,97.23,BAGUINEDA
2016-08-08,30.89,21.96,83.7,5.4,2.73,216.8,26.51,97.16,BAGUINEDA
2016-08-09,30.62,22.0,82.11,2.65,2.55,234.7,26.64,97.19,BAGUINEDA
2016-08-10,27.94,23.44,88.68,11.26,2.14,203.5,25.42,97.14,BAGUINEDA
2016-08-11,28.12,22.35,85.78,1.06,5.76,156.2,24.9,97.17,BAGUINEDA
2016-08-12,29.43,21.93,83.46,5.97,2.45,181.6,25.82,97.34,BAGUINEDA
2016-08-13,30.53,22.43,83.37,2.3,1.53,4.2,25.97,97.2,BAGUINEDA
2016-08-14,30.42,22.52,82.47,3.27,2.73,190.0,26.44,97.11,BAGUINEDA
2016-08-15,27.94,22.32,85.51,8.72,2.27,218.6,24.9,97.26,BAGUINEDA
2016-08-16,29.7,21.69,82.96,8.6,2.29,194.7,25.87,97.3,BAGUINEDA
2016-08-17,28.89,22.29,85.05,11.34,1.4,282.3,25.72,97.24,BAGUINEDA
2016-08-18,29.63,22.43,86.02,28.33,1.96,223.8,25.96,97.13,BAGUINEDA
2016-08-19,27.42,22.44,89.59,13.75,3.32,198.9,24.57,97.14,BAGUINEDA
2016-08-20,29.2,22.1,84.19,2.81,2.38,178.6,25.44,97.23,BAGUINEDA
2016-08-21,30.39,22.6,78.97,1.68,1.09,195.9,26.32,97.29,BAGUINEDA
2016-08-22,30.07,23.24,82.34,2.71,2.41,225.8,25.99,97.24,BAGUINEDA
2016-08-23,30.57,22.66,85.77,3.84,2.57,238.9,26.4,97.22,BAGUINEDA
2016-08-24,28.82,23.01,85.75,4.15,2.05,252.2,25.7,97.16,BAGUINEDA
2016-08-25,29.1,22.7,84.49,10.97,1.59,226.5,25.59,97.07,BAGUINEDA
2016-08-26,29.78,22.32,84.34,5.72,2.94,235.9,25.69,97.13,BAGUINEDA
2016-08-27,29.67,21.85,83.64,10.17,2.13,289.3,25.98,97.12,BAGUINEDA
2016-08-28,27.1,22.42,90.14,46.54,1.81,272.6,24.69,97.08,BAGUINEDA
2016-08-29,28.92,21.89,87.73,13.93,2.96,165.5,25.34,97.2,BAGUINEDA
2016-08-30,27.83,22.49,88.89,11.09,2.89,192.9,24.68,97.4,BAGUINEDA
2016-08-31,28.02,22.97,86.36,24.07,1.18,33.8,24.53,97.45,BAGUINEDA
2016-09-01,28.4,22.27,84.55,1.91,1.8,110.0,24.68,97.41,BAGUINEDA
2016-09-02,30.36,20.66,79.86,5.33,1.49,217.6,25.67,97.32,BAGUINEDA
2016-09-03,27.98,22.45,86.33,9.32,2.48,304.4,24.66,97.27,BAGUINEDA
2016-09-04,31.99,20.93,77.79,0.84,1.55,316.7,26.41,97.2,BAGUINEDA
2016-09-05,30.12,21.73,79.7,3.32,2.34,140.2,25.92,97.27,BAGUINEDA
2016-09-06,30.97,21.54,80.88,2.4,2.46,133.9,26.43,97.33,BAGUINEDA
2016-09-07,30.91,21.48,79.58,0.55,1.83,157.4,26.56,97.35,BAGUINEDA
2016-09-08,31.5,22.16,80.37,3.7,2.06,149.1,26.88,97.29,BAGUINEDA
2016-09-09,28.45,23.74,87.48,12.17,1.45,111.0,25.31,97.34,BAGUINEDA
2016-09-10,28.01,22.45,86.99,4.75,1.81,174.3,24.94,97.41,BAGUINEDA
2016-09-11,27.36,22.42,88.72,22.71,1.96,261.0,24.69,97.33,BAGUINEDA
2016-09-12,28.92,22.25,84.0,6.83,1.74,190.5,25.38,97.27,BAGUINEDA
2016-09-13,29.37,22.55,84.26,3.0,2.03,263.9,25.49,97.32,BAGUINEDA
2016-09-14,27.16,22.85,90.73,30.05,2.29,296.0,24.51,97.26,BAGUINEDA
2016-09-15,29.4,21.28,87.09,18.1,2.18,155.2,25.2,97.15,BAGUINEDA
2016-09-16,28.09,22.03,87.5,9.52,3.08,154.8,24.6,97.26,BAGUINEDA
2016-09-17,29.99,20.93,80.65,6.76,1.41,166.2,25.83,97.33,BAGUINEDA
2016-09-18,29.5,21.98,83.7,3.73,1.61,215.5,25.46,97.32,BAGUINEDA
2016-09-19,29.42,21.74,80.69,4.67,1.96,209.6,25.33,97.32,BAGUINEDA
2016-09-20,30.65,21.94,78.96,3.56,1.56,210.0,26.44,97.22,BAGUINEDA
2016-09-21,29.57,22.37,83.42,12.86,1.81,257.2,25.79,97.19,BAGUINEDA
2016-09-22,29.88,22.71,82.89,4.7,1.62,212.7,26.11,97.25,BAGUINEDA
2016-09-23,28.67,22.55,85.32,5.18,1.93,139.8,25.09,97.4,BAGUINEDA
2016-09-24,30.82,21.31,80.11,1.94,1.55,213.8,26.01,97.34,BAGUINEDA
2016-09-25,30.24,21.91,85.19,10.98,2.2,303.1,25.95,97.12,BAGUINEDA
2016-09-26,27.01,22.72,90.0,5.35,2.25,108.3,24.39,97.14,BAGUINEDA
2016-09-27,29.91,21.2,83.46,1.07,2.28,143.0,25.23,97.26,BAGUINEDA
2016-09-28,31.15,21.53,76.32,1.04,1.72,136.7,26.04,97.25,BAGUINEDA
2016-09-29,31.06,22.04,77.64,4.14,2.04,126.2,26.14,97.22,BAGUINEDA
2016-09-30,31.65,21.79,80.04,1.49,2.02,129.7,26.72,97.24,BAGUINEDA
2016-10-01,32.06,21.84,77.23,2.65,1.83,166.5,26.92,97.17,BAGUINEDA
2016-10-02,33.2,22.06,75.77,4.13,1.85,244.6,27.43,97.11,BAGUINEDA
2016-10-03,31.89,22.49,77.06,2.93,1.89,172.8,26.92,97.13,BAGUINEDA
2016-10-04,32.17,22.14,77.35,0.5,2.14,158.8,26.71,97.17,BAGUINEDA
2016-10-05,32.53,21.68,76.83,0.41,2.19,171.8,26.88,97.01,BAGUINEDA
2016-10-06,31.93,21.75,76.8,1.14,2.18,173.1,26.8,96.96,BAGUINEDA
2016-10-07,32.35,22.56,72.25,2.53,1.82,124.8,26.87,97.07,BAGUINEDA
2016-10-08,32.72,21.93,75.3,0.14,2.96,26.4,26.99,97.1,BAGUINEDA
2016-10-09,31.97,23.47,79.06,0.91,2.53,126.0,27.07,97.15,BAGUINEDA
2016-10-10,32.14,21.48,78.07,0.13,2.51,157.3,26.64,97.18,BAGUINEDA
2016-10-11,31.79,22.12,77.56,2.65,2.0,270.3,26.85,97.15,BAGUINEDA
2016-10-12,32.43,23.06,77.79,3.5,2.16,193.0,27.35,97.11,BAGUINEDA
2016-10-13,32.09,22.1,79.99,3.5,2.54,165.4,26.74,97.19,BAGUINEDA
2016-10-14,32.17,22.32,78.03,2.57,2.19,171.3,27.12,97.12,BAGUINEDA
2016-10-15,30.18,22.97,79.39,18.28,1.7,139.6,26.09,97.15,BAGUINEDA
2016-10-16,30.73,23.19,74.91,0.49,1.39,57.1,26.34,97.19,BAGUINEDA
2016-10-17,32.73,22.76,76.73,0.03,2.21,253.1,27.2,97.13,BAGUINEDA
2016-10-18,31.19,22.4,79.93,1.36,2.07,221.5,26.6,97.13,BAGUINEDA
2016-10-19,29.82,23.3,80.87,6.61,1.91,209.9,25.66,97.17,BAGUINEDA
2016-10-20,30.72,23.3,75.27,3.26,1.22,109.1,26.27,97.16,BAGUINEDA
2016-10-21,29.03,22.37,77.81,0.65,1.35,340.0,25.09,97.24,BAGUINEDA
2016-10-22,31.89,22.86,74.25,0.95,1.94,151.5,26.55,97.29,BAGUINEDA
2016-10-23,31.95,22.84,75.99,0.12,1.94,144.7,26.55,97.24,BAGUINEDA
2016-10-24,31.65,22.38,73.15,0.26,1.59,77.1,26.84,97.1,BAGUINEDA
2016-10-25,32.76,22.01,66.53,0.04,1.6,269.7,27.02,97.0,BAGUINEDA
2016-10-26,31.67,21.76,71.9,0.14,1.62,322.0,26.26,96.96,BAGUINEDA
2016-10-27,32.88,23.0,64.63,0.07,1.63,86.6,26.87,97.0,BAGUINEDA
2016-10-28,32.89,22.45,63.32,0.0,2.24,116.4,25.94,97.13,BAGUINEDA
2016-10-29,31.97,21.39,56.94,0.0,1.77,128.7,24.71,97.14,BAGUINEDA
2016-10-30,32.26,19.95,64.41,0.0,1.93,201.4,25.28,97.07,BAGUINEDA
2016-10-31,31.67,19.91,69.64,0.04,2.3,161.0,25.22,97.17,BAGUINEDA
2016-11-01,29.75,21.63,76.29,0.31,1.55,176.9,25.65,97.35,BAGUINEDA
2016-11-02,29.49,22.65,77.81,0.79,2.8,311.0,25.27,97.35,BAGUINEDA
2016-11-03,29.04,20.84,67.71,0.0,3.0,21.6,24.17,97.28,BAGUINEDA
2016-11-04,30.62,21.94,61.64,0.27,1.51,280.0,24.81,97.4,BAGUINEDA
2016-11-05,29.08,20.35,74.03,3.09,3.79,35.2,23.38,97.52,BAGUINEDA
2016-11-06,30.09,17.46,68.55,0.0,3.47,52.3,22.81,97.39,BAGUINEDA
2016-11-07,30.74,19.25,55.89,0.0,1.71,72.0,23.2,97.27,BAGUINEDA
2016-11-08,31.72,21.29,59.94,0.0,2.25,71.9,24.38,97.29,BAGUINEDA
2016-11-09,31.17,16.6,59.4,0.0,3.38,60.6,22.2,97.4,BAGUINEDA
2016-11-10,30.3,14.88,53.69,0.0,3.54,41.4,20.93,97.32,BAGUINEDA
2016-11-11,29.81,14.04,52.1,0.0,2.34,32.0,21.0,97.16,BAGUINEDA
2016-11-12,29.98,15.8,51.28,0.0,1.86,336.1,22.06,97.02,BAGUINEDA
2016-11-13,30.44,16.71,56.59,0.0,2.17,81.0,22.38,97.03,BAGUINEDA
2016-11-14,32.01,21.0,55.78,0.0,1.99,78.5,24.11,97.03,BAGUINEDA
2016-11-15,31.87,21.28,59.05,0.0,1.76,62.1,24.75,97.07,BAGUINEDA
2016-11-16,30.43,19.96,57.5,0.0,2.27,67.1,23.05,97.09,BAGUINEDA
2016-11-17,31.91,22.39,47.22,0.0,1.87,77.1,23.7,97.02,BAGUINEDA
2016-11-18,32.16,20.45,46.44,0.0,2.09,58.9,23.19,96.98,BAGUINEDA
2016-11-19,32.13,16.93,47.86,0.0,2.7,40.1,22.5,97.07,BAGUINEDA
2016-11-20,31.05,15.72,52.74,0.0,3.27,48.8,22.06,97.11,BAGUINEDA
2016-11-21,31.49,16.48,49.66,0.0,2.88,47.5,22.68,97.11,BAGUINEDA
2016-11-22,32.32,17.95,48.05,0.0,1.9,67.0,23.68,97.06,BAGUINEDA
2016-11-23,32.8,18.55,54.58,0.0,2.42,76.4,24.46,97.18,BAGUINEDA
2016-11-24,32.69,22.16,48.0,0.0,1.84,54.0,25.1,97.26,BAGUINEDA
2016-11-25,32.3,18.27,56.43,0.0,3.25,55.7,23.95,97.18,BAGUINEDA
2016-11-26,32.43,17.9,53.04,0.0,2.53,52.2,23.37,97.03,BAGUINEDA
2016-11-27,32.9,18.94,53.49,0.0,1.68,353.2,24.61,97.02,BAGUINEDA
